,__catalogCourseId,dateStart,pid,id,title,catalogActivationDate,name,description,id,linkedGroup
119,ART251,2016-01-01,4ylwDil2sW,52d25ea8-975d-41f9-b744-752de23153d2,Watercolor I,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
120,ART260,2022-01-01,VyuDix3sb,603d5218c005240027153801,Intermediate Photography,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
121,ART270,2020-01-01,VkldDighj-,5c5c940e1416a52400cda1ef,Printmaking I,2019-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
122,ART272,2016-01-01,41WOPilhj-,7589ed69-ee62-490a-89b4-98e55f9787c3,Introduction to Lithography,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
123,ART280,2016-01-01,4kGdPsl2jW,e6174261-4d73-4eda-be18-4566c0128e72,Sculpture I,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
124,ART290R,2016-01-01,Nk5wig3jb,40c7c744-b249-47d9-b0d0-17b923920702,Independent Study,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
125,ART297R,2022-01-01,E1KPoghiZ,603d7c09c160990027c63795,Art Seminar,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
126,ART300,2016-01-01,E1etwig3j-,67ce7ca4-7275-4a66-8f70-c7d8b4a5c84b,Research/Writing in Art History,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
127,ART301,2016-01-01,NJcvjxniW,dfa6f17f-cf76-4b4b-a993-2cbb45bdda45,Art of Ancient Near East & Egypt,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
128,ART302,2016-01-01,NylcPjxnjW,351be027-baaf-4b29-84b6-8e44b3601411,Greek and Roman Art,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
129,ART303,2016-01-01,Vkiwsl2jb,25d0bb08-5966-4853-9e01-35de4c79336f,Medieval Art,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
130,ART304,2020-01-01,EyZ9Pixnsb,5c61e628896b452400b8a372,Global Art,2019-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
131,ART305,2016-01-01,Eysvoxnib,b8114af7-7fc1-4f24-a4d1-189a2c870531,Meso-American Art,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
132,ART306,2022-01-01,4JxswjghiW,620aa25ef57529315a502849,History of Design & Illustration,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
133,ART307,2016-01-01,Vkbivjxho-,fb94d61e-30d1-4724-b35f-35558d875e83,History of Photography,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
134,ART308,2016-01-01,Ny2PsghjZ,f87e0387-09e1-4957-b779-51f0df26e79c,American Art,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
135,ART309,2022-01-01,EJg2vje2i-,6039541b2467300028f33766,Contemporary Art and Theory,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
136,ART310,2016-01-01,E1ZhvjlnoW,a63ea4de-1461-4645-9e4b-4cb7fff93a48,Expressive Drawing,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
137,ART311,2020-01-01,NyMnDig2jW,5c62070e9e041a2400b8a9bf,Layout and Story,2019-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
138,ART312R,2022-01-01,Vypvog2s-,602ee07a7a8d9f00279eeb02,Figure Drawing,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
139,ART313,2020-01-01,4yEdslhjW,5c5b164e73f1622400a7c023,Art Education Theory and Contemporary Practice,2019-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
140,ART314,2017-01-01,EJxTvse3ob,ba777a34-909c-4412-a37a-2d63e4b5937b,Secondary Art Methods I,2017-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
141,ART316,2020-01-01,H1vRgq_N4,5c5b10cf6afbbd24007c2261,Elementary Art Methods,2019-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
142,ART320,2022-01-01,VJZpwsl2jZ,603805fe975b5c00273366f0,Ceramics II,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
143,ART330R,2019-01-01,V10wog3ib,59ee66dec91c8601004ab782,Conceptual Design,2018-12-21,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
144,ART331R,2019-01-01,V1xRwsg2iZ,59ee676e05d85601005bcf0e,Information Design,2018-12-21,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
145,ART332R,2022-01-01,NyWKuilns-,602c2da064d7bb002776b7c9,User Interface Design,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
146,ART333R,2022-01-01,HkFQAcrf_,60381e2055bbf30028f5f80d,Surface & Pattern Design,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
147,ART335R,2019-01-01,VkZRDje3s-,59ee664d02a34e01004dc3a0,Identity Design,2018-12-21,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
148,ART336,2016-01-01,4yfADjx3s-,f727aabe-5405-427e-af77-5d30b02d7812,Book Arts,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
149,ART337R,2022-01-01,EJ1_og2jZ,602c365964d7bb002776b832,User Experience Design,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
150,ART341R,2016-01-01,VJeydolnsb,86691204-fcde-4188-8427-ad4cfec084e8,Narrative Illustration,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
151,ART342R,2016-01-01,4Jbk_je3i-,64d04a64-f3db-4e2f-8582-873a362fbd9a,Entertainment Illustration I,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
152,ART345R,2022-01-01,HkBdp3IzO,6232048682224b938386de1c,3D Digital Illustration,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
153,ART348R,2022-01-01,4Jz1Ooe2oZ,603942c2c05de900268a97d6,Character Animation II,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
154,ART350R,2022-01-01,4ygusg2jW,6037ca0d21d11e0027ba91c7,Painting II,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
155,ART351R,2016-01-01,N1ggujx2ib,fae830d6-4e92-4b14-b6cb-39ab5339978d,Watercolor II,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
156,ART355R,2016-01-01,VkWxdslnsb,f310e322-1176-4a37-a891-1c335e8d5c3b,Life Painting,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
157,ART356R,2016-01-01,Nkb_oghiW,01f3ae4e-c1e9-4c1d-9b7a-2495e93dd2d5,Landscape Painting,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
158,ART357R,2022-01-01,VJeZdsxhib,605b628cebb4d300277aeadd,Painting Methodologies,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
159,ART361,2022-01-01,4kWZOslhjZ,603d549f4bfa4f0026d855bb,Advanced Photography,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
160,ART362,2016-01-01,NJf_ilhoW,b3d8d62c-96b8-4b58-840a-839e0ceb184b,Introduction to Studio Lighting,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
161,ART364R,2016-01-01,41ez_og2sb,de26165d-310f-41da-9a46-005389b8edca,Advanced Black/White Photography,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
162,ART365R,2016-01-01,417uoxnob,9ab94cbe-0f55-4f27-b125-8772e5142998,Photographic Projects,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
163,ART366R,2016-01-01,EylQOognob,fedb05a9-cb9d-4d39-8ead-1f2390f50966,Commercial Photography,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
164,ART370,2017-01-01,NkbQOigns-,2def62f4-da69-43fd-a18f-a9da16892a04,Printmaking II,2017-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
165,ART380R,2019-01-01,41zm_senjZ,5abbe9594423d62e00269611,Sculpture Medium and Methodology,2018-12-21,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
166,ART392,2016-01-01,4JxNuognsZ,03ae3784-baff-4bec-ac8e-1702cb5166e0,Business for the Professional Artist,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
167,ART395A,2016-01-01,VyWVuig2ib,ad263a67-bba1-4e2b-8924-a641c56eef14,Travel Study in the Arts (A),2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
168,ART395B,2016-01-01,4yMNdol3iZ,e1d32110-5e5b-4542-b260-92aba2f4c396,Travel Study in the Arts (B),2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
169,ART395C,2016-01-01,VJHuix2jb,c6fb0c0f-8c7a-4352-a81a-729fbf45e434,Travel Study in the Arts (C),2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
170,ART395D,2016-01-01,NylB_je3ib,e1aa3af2-5edb-4e69-8d75-c6caf6eb0a9c,Travel Study in the Arts (D),2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
171,ART395R,2017-01-01,VybSOsxhjW,248c433d-2973-468c-b369-f24b464c9492,Travel Study in the Arts,2017-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
172,ART396R,2022-01-01,SJOeIB0nX,6037c0aa21d11e0027ba914c,Special Topics,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
173,ART397R,2016-01-01,VyGHOsens-,eab9dcba-2d9a-480e-9ac9-55244007ab5a,Web Portfolio,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
174,ART401,2019-01-01,N18djehiW,5ac6a25006f6842e0071a2cb,Renaissance Art,2018-12-21,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
175,ART402,2016-01-01,E1x8_oe2ob,de90af06-f7a8-4410-8bf2-b50a2734f44a,Baroque Art,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
176,ART403,2016-01-01,N1ZLOiehsb,3f400d4f-a860-4dd1-94e6-1c53ca5e3885,Nineteenth Century Art,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
177,ART404,2019-01-01,EyfIOjl3sZ,5ac6a6ec06f6842e0071a2d9,Modern and Contemporary Art and Theory,2018-12-21,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
178,ART405R,2019-01-01,BJeWuTTwG,5a9047f777a1d32e00d25961,Special Topics in Art History,2018-12-21,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
179,ART410R,2016-01-01,E1gw_jehs-,d2e62118-718d-4546-8a7f-185a55482362,Expressive Drawing 2,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
180,ART412R,2016-01-01,4kWPdie3jZ,a98e3aed-9890-431b-a9b1-428d91548efe,Advanced Figure Drawing,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
181,ART414,2016-01-01,NkOOjlhi-,fd320997-b30f-43a5-b67c-1efcfd02615e,Secondary Art Methods II,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
182,ART420R,2022-01-01,V1edOixnsb,60380760458b5b0026c2bf00,Ceramics III,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
183,ART430R,2019-01-01,Nkbuuol2sb,59ee697339c0e40100809e08,Sequential Design,2018-12-21,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
184,ART432R,2020-01-01,B1dxpR3zx,5c785f7262a8ff2400639d3a,Design Thinking: Customer Experience,2019-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
185,ART433R,2022-01-01,HkTnBA2zx,604a7a5526378b0027c525c7,Design Thinking: Research and Remote Collaboration,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
186,ART434R,2022-01-01,VJYsHeU0-,602d94f6759cbf00264acf47,Design Thinking: Agile Product Management,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
187,ART435R,2019-01-01,NJfudie3sW,59ee6ad8adf6b8010007d71a,Three-Dimensional Graphic Design,2018-12-21,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
188,ART436R,2022-01-01,41tdigho-,60341bccbc9c3f00261eb308,Motion Design,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
189,ART437R,2019-01-01,VJlY_ogns-,59ee6c87606fe701001a7ce5,Advanced Typography,2018-12-21,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
190,ART441R,2016-01-01,415doxhoZ,d2427271-ef3f-45ed-b1fb-b5782d55955d,Advanced Illustration,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
191,ART442R,2022-01-01,41xq_oe2iZ,60494ae38b12350028a158c0,Illustration Capstone,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
192,ART450R,2022-01-01,VyGc_sx2jW,605b64333984710026d71839,Advanced Painting,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
193,ART456R,2020-01-01,E1sdjx3jZ,5c5888af38ba3d2400a6b598,Advanced Landscape Painting,2019-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
194,ART460R,2016-01-01,VylsdieniW,793f8997-823e-45d4-a502-ecec27f4dd9c,Portrait Photography,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
195,ART462R,2017-01-01,Nybsdol3iZ,9b8abf5b-b50e-48c0-b9fb-bd8f00f2234a,Historic Photographic Processes,2017-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
196,ART463R,2017-01-01,V13usg3sb,92dff667-cf05-40a5-bac9-a482c1719c98,Documentary Photography,2017-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
197,ART470R,2016-01-01,EJg3useniZ,02e187be-71fe-47a6-9aea-6e2f9312b124,Printmaking III,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
198,ART475R,2016-01-01,V1WnOsg2sW,5fea14ea-dd0a-49ed-8f4d-543a9e5cfd6c,Advanced Book Arts,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
199,ART480R,2019-01-01,NyM3dsl3ob,5abbec064532682e00d3ff1f,Figure Sculpture,2018-12-21,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
200,ART491R,2016-01-01,EJgausghi-,05eba231-4b10-4c80-880a-ecfce491fc3d,Independent Study II,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
201,ART492,2016-01-01,4J-TOilnjW,c7fc555d-b1a5-484e-894b-73d1aaa29596,Portfolio Capstone,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
202,ART495A,2016-01-01,V10OolhjZ,a23cc470-2df9-47aa-90c6-072bd7314b4b,BFA Project Ceramics,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
203,ART495B,2016-01-01,NkgCuolnj-,6b45057f-7250-463f-b09c-3ce49a21de06,BFA Project Drawing,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
204,ART495C,2022-01-01,NyWA_sl2o-,60382409458b5b0026c2c072,Professional Projects,2021-12-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
205,ART495D,2016-01-01,4yzC_se3s-,09fd2910-2324-4aaf-b8b2-40a00e8138e7,BFA Project Illustration,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
206,ART495E,2016-01-01,VJ1Ysg2s-,ae67d558-38ca-4e93-a0b0-a590cb13ae6a,BFA Project Painting,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
207,ART495F,2016-01-01,VJgJYolnsW,658e6685-dd32-4bba-af08-6b3746850996,BFA Project Photography,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
208,ART495G,2016-01-01,EJ-ktse3sW,fe0ccc26-9809-4146-888d-d3794201cb46,BFA Project Printmaking,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
209,ART495H,2016-01-01,NkMJYsx3sb,7b582e93-bb40-41cf-a256-9e9d50291a36,BFA Project Sculpture,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
210,ART498R,2016-01-01,VkxtjlhoZ,5f2e7186-c3a5-45dc-a1a6-e7805f82ac8e,Internship in the Arts,2016-01-01,ART,Art,4b5486c3-d467-42b5-86cb-e1b68689e4ef,578bea14aeb3767907f3b517
211,AS125,2016-01-01,E1Wtie2oZ,0af14367-4459-44a0-99dd-8523aef6ca58,Career Exploration in Animal Science,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
212,AS135,2017-01-01,BkvEoC4xl,86565257-2e55-4f7a-8bcc-0b9e8d648974,Introduction to Meat Products,2017-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
213,AS150,2017-01-01,4kxZFox3oZ,4d77ad9b-d628-46fa-af1b-a63b9a2de1b5,Introduction to Animal Science,2017-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
214,AS215,2016-01-01,VJZZKiehiZ,aad908fb-1703-44c2-84cf-6b931ad1b59f,Animal Anatomy and Physiology,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
215,AS215L,2016-01-01,41fYoehob,fab32da1-7e51-42a2-9a46-b571281a494b,Animal Anatomy and Physiology Lab,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
216,AS220,2019-01-01,EJlGFoxnsb,5aa9370271d9872e002a5800,Feeds and Nutrition,2018-12-21,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
217,AS234,2016-01-01,EJ-GKsghiW,364fca7f-4034-4dc5-8c2f-3803035e7620,Veterinary Parasitology,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
218,AS239,2020-01-01,Skgu0SAXV,5c50ce67a057d02400c357bf,Introduction to Animal Biotechnology ,2019-12-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
219,AS247,2016-01-01,N17Yoxhsb,be025dab-5daa-4f26-bd49-6f954f55c332,Animal Handling and Behavior,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
220,AS300,2016-01-01,EkeXYol3jW,36431328-57ad-4622-a320-d232aadb7a7e,Animal Science Seminar,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
221,AS315,2016-01-01,E1bmFjxni-,3cd33a1a-43a2-46a5-bee5-4c062d746448,Animal Health and Diseases,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
222,AS330,2021-01-01,EJVFslnoZ,5e30bd59c14db525002b2dc9,Artificial Insemination,2020-12-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
223,AS330L,2021-01-01,rJ4eaz0W8,5e309cebbc998b2500ee84af,Artificial Insemination Lab,2020-12-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
224,AS333,2020-01-01,4yeNKienoW,5c4f8e9a576be82400af9367,Animal Genetics,2019-12-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
225,AS336,2016-01-01,EkbNFje3j-,48fec6f7-2102-40f9-9733-9848a7748f46,Animal Reproduction,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
226,AS340,2016-01-01,NkSYoeho-,cd3c3ff2-590b-437c-a423-9f1ce3eb216d,Horse Production,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
227,AS350,2016-01-01,N1gSFig3i-,18dd9906-a2af-4c75-8c36-e8f4186caa9c,Small Animal Production,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
228,AS355,2016-01-01,VyWSFil3o-,5ef0c6f8-6027-4d42-952d-8f0873852260,Principles of Meat Science,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
229,AS360,2016-01-01,EkUKoe2jZ,aa363036-f0f9-4fdf-bfb3-17aa0de6957e,Beef Production,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
230,AS365,2021-01-01,rJxcUWUfI,5e38868710665e2900a2e11f,Applied Ruminant Nutrition,2020-12-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
231,AS380,2016-01-01,41eLYjeho-,83858003-d7fc-487e-bcc0-84f5c9eb92dc,Companion Animal Management,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
232,AS398R,2016-01-01,E1-IKol2oW,f358c72b-09b2-42a9-84ae-41c94ffae91a,Internship,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
233,AS425,2019-01-01,4kvYol3jb,5aa93bc7bc10652e00c3fe32,Advanced Animal Nutrition,2018-12-21,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
234,AS430,2016-01-01,VyeDFjgnjW,61fd28dc-069e-4d1d-99f1-1403651cdada,Applied Reproduction,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
235,AS465,2016-01-01,EJbwYieho-,2ef202a4-0b02-4801-9dd6-f8573aac6840,Processed Meats,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
236,AS490R,2016-01-01,NyMwYsehib,2f63053c-11cf-4f49-a80a-354e6ebf8670,Research Practicum,2016-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
237,AS495,2017-01-01,VJ_tsens-,1dd85b8b-d98f-4336-8eb8-9a2a568eff6b,Animal Science Capstone,2017-01-01,AS,Animal Science,47616809-6a2a-4809-8e54-cc3336761251,578be4eef764effe0672e7fc
238,AUTO125,2021-01-01,V1WuYjgniW,5e73ea3f98b8432500b63307,Automotive Ownership and Maintenance,2020-12-01,AUTO,Automotive,1ed4085e-2370-4be9-b7a8-ec8cd2768ec1,59d3a033b0e9130001e8a713
239,AUTO131,2020-01-01,V1Mutox3iW,5ca62f7e77f6ec2400fb0735,Electrical Systems,2019-12-01,AUTO,Automotive,1ed4085e-2370-4be9-b7a8-ec8cd2768ec1,59d3a033b0e9130001e8a713
240,AUTO131L,2017-01-01,VkFKje3iZ,bcf9bc5a-e42d-4a1c-81a6-ecb8e72f005d,Electrical Systems Lab,2017-01-01,AUTO,Automotive,1ed4085e-2370-4be9-b7a8-ec8cd2768ec1,59d3a033b0e9130001e8a713
241,AUTO132,2020-01-01,V1eFFjghj-,5ca6314614e7ec24007b9f87,Engine Performance,2019-12-01,AUTO,Automotive,1ed4085e-2370-4be9-b7a8-ec8cd2768ec1,59d3a033b0e9130001e8a713
242,AUTO132L,2016-01-01,V1ZFYjl2ib,20ed6c69-d6d5-442c-b364-6cf589a2afdf,Engine Performance Lab,2016-01-01,AUTO,Automotive,1ed4085e-2370-4be9-b7a8-ec8cd2768ec1,59d3a033b0e9130001e8a713
243,AUTO155,2020-01-01,Vy9Ysg3jW,5ca6326777f6ec2400fb075d,Chassis Systems,2019-12-01,AUTO,Automotive,1ed4085e-2370-4be9-b7a8-ec8cd2768ec1,59d3a033b0e9130001e8a713
